,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,upper,lower,signal
48602,48602,48602,2023-05-22 07:45:00,26867.72000000,26871.56000000,26843.12000000,26843.13000000,187.78639000,26819.478899207257,26781.973039340195,26776.89522684251,26827.774747384585,26883.060458138603,26950.258925476126,26697.948264445644,
48603,48603,48603,2023-05-22 08:00:00,26843.12000000,26883.63000000,26835.66000000,26883.63000000,226.77920000,26831.142735715028,26791.65465464113,26781.080904221235,26828.88079199083,26883.0661252218,26953.97435489881,26701.66369386833,
48604,48604,48604,2023-05-22 08:15:00,26883.62000000,26900.00000000,26858.45000000,26861.37000000,179.19788000,26836.63860194866,26798.294211341974,26784.22949621256,26829.524142644474,26882.850243378798,26956.945849881777,26704.635188851295,
48605,48605,48605,2023-05-22 08:30:00,26861.36000000,26877.58000000,26844.04000000,26861.66000000,144.03996000,26841.187947048904,26804.329048357024,26787.265986557166,26830.160496255474,26882.639395185975,26959.218620308915,26706.907959278433,
48606,48606,48606,2023-05-22 08:45:00,26861.67000000,26868.99000000,26826.62000000,26826.62000000,144.34685000,26838.539229403646,26806.451996132546,26788.809281201986,26830.09038741873,26882.081988268703,26960.85593936811,26708.545278337628,
48607,48607,48607,2023-05-22 09:00:00,26826.62000000,26856.19000000,26826.62000000,26854.34000000,111.84900000,26841.4120967848,26811.012758405635,26791.379113311712,26830.570577766877,26881.80594858444,26961.937140851314,26709.626479820832,
48608,48608,48608,2023-05-22 09:15:00,26854.34000000,26887.62000000,26854.34000000,26862.23000000,164.39048000,26845.197170096653,26815.890590938434,26794.157579456354,26831.197497019017,26881.611163026388,26962.555208902453,26710.24454787197,
48609,48609,48609,2023-05-22 09:30:00,26862.24000000,26869.97000000,26855.57000000,26855.57000000,111.37313000,26847.083139169987,26819.66958227763,26796.56590967375,26831.68012084042,26881.352046976375,26962.81394836913,26710.503287338648,
48610,48610,48610,2023-05-22 09:45:00,26855.57000000,26865.23000000,26824.66000000,26862.57000000,213.49997000,26849.89893204817,26823.75533634643,26799.15430537282,26832.29180161586,26881.16516093681,26962.824719649492,26710.51405861901,
48611,48611,48611,2023-05-22 10:00:00,26862.56000000,26875.56000000,26837.11000000,26847.64000000,187.64981000,26849.48821713032,26826.030066218198,26801.05570516212,26832.595726336338,26880.8315772459,26962.70273452602,26710.39207349554,
48612,48612,48612,2023-05-22 10:15:00,26847.63000000,26850.00000000,26840.00000000,26840.00000000,84.12158000,26847.763086742987,26827.36053610218,26802.582932410667,26832.742345616804,26880.425292895194,26962.56294129495,26710.252280264467,
48613,48613,48613,2023-05-22 10:30:00,26840.01000000,26840.01000000,26801.75000000,26816.78000000,157.44839000,26842.129798244263,26826.35286599721,26803.13968015927,26832.426259564985,26879.792006398726,26962.515577386155,26710.204916355673,
48614,48614,48614,2023-05-22 10:45:00,26816.79000000,26831.78000000,26795.75000000,26831.77000000,231.99301000,26840.246198563484,26826.868783521284,26804.262437800087,26832.413264326075,26879.31417548929,26962.661530712037,26710.350869681555,
48615,48615,48615,2023-05-22 11:00:00,26831.77000000,26834.12000000,26793.01000000,26793.02000000,125.54856000,26831.659617006488,26823.645089852587,26803.821557886356,26831.63319968595,26878.45552697696,26963.08771886092,26710.777057830437,
48616,48616,48616,2023-05-22 11:15:00,26793.02000000,26801.69000000,26767.34000000,26797.78000000,298.06608000,26825.49968664167,26821.181747961866,26803.58463404768,26830.962839296128,26877.652785415,26963.862757154333,26711.55209612385,
48617,48617,48617,2023-05-22 11:30:00,26797.77000000,26812.26000000,26783.62000000,26794.85000000,153.22952000,26819.927016343183,26818.673962441688,26803.242099379142,26830.247733567492,26876.828877102416,26965.033230712084,26712.722569681602,
48618,48618,48618,2023-05-22 11:45:00,26794.86000000,26826.79000000,26794.85000000,26826.78000000,91.72328000,26821.173013371692,26819.44596601867,26804.16515430545,26830.179065576056,26876.33087832528,26966.620901017042,26714.31023998656,
48619,48619,48619,2023-05-22 12:00:00,26826.79000000,26866.00000000,26824.06000000,26833.59000000,232.08903000,26823.43064730411,26820.793016874035,26805.319069822883,26830.246608831978,26875.905595953885,26968.621155809487,26716.310494779005,
48620,48620,48620,2023-05-22 12:15:00,26833.59000000,26833.59000000,26806.70000000,26826.03000000,132.42247000,26823.90325688518,26821.291777171748,26806.131263163163,26830.163111627386,26875.409321367282,26971.002948718186,26718.692287687703,
48621,48621,48621,2023-05-22 12:30:00,26826.02000000,26841.67000000,26790.00000000,26790.00000000,168.99055000,26817.7390283606,26818.311607917298,26805.498664607745,26829.367802486246,26874.55947737358,26973.71037377845,26721.399712747967,
48622,48622,48622,2023-05-22 12:45:00,26790.01000000,26798.04000000,26731.00000000,26731.60000000,437.80135000,26802.07738684049,26810.05335954422,26802.600677760383,26827.43180639741,26873.136995011657,26976.66588789903,26724.35522686855,
48623,48623,48623,2023-05-22 13:00:00,26731.61000000,26768.12000000,26702.91000000,26768.12000000,371.32234000,26795.903316505854,26806.059706254295,26801.2484943188,26826.257315181618,26872.09204978766,26979.775044892805,26727.464383862323,
48624,48624,48624,2023-05-22 13:15:00,26768.08000000,26800.00000000,26765.73000000,26777.90000000,171.08631000,26792.62998623206,26803.377829468172,26800.332867090612,26825.29974458396,26871.154815461414,26982.932455265083,26730.6217942346,
48625,48625,48625,2023-05-22 13:30:00,26777.89000000,27099.89000000,26777.89000000,27018.69000000,1878.13961000,26833.731806917138,26823.883750471203,26808.89589191059,26829.129254592197,26872.62282724787,26986.02855547285,26733.71789444237,sell
48626,48626,48626,2023-05-22 13:45:00,27018.68000000,27057.71000000,26991.98000000,27007.00000000,844.54523000,26865.235114750383,26841.323393283466,26816.664680463116,26832.65144757057,26873.959913543913,26988.956676481484,26736.646015451002,sell
48627,48627,48627,2023-05-22 14:00:00,27007.01000000,27041.34000000,26769.49000000,26880.36000000,1306.56661000,26867.985093886673,26845.041165351708,26819.16253613123,26833.596171381054,26874.023595996216,26991.619857755944,26739.309196725462,
48628,48628,48628,2023-05-22 14:15:00,26880.36000000,26981.47000000,26864.49000000,26944.59000000,677.60060000,26881.91325863455,26854.522006746785,26824.081260204515,26835.794068977466,26874.725749269885,26993.936866657055,26741.626205626573,
48629,48629,48629,2023-05-22 14:30:00,26944.59000000,27001.00000000,26892.12000000,26913.24000000,461.24056000,26887.609029791904,26860.114196580427,26827.577681372964,26837.32765176999,26875.10897564531,26995.846954307224,26743.536293276742,
48630,48630,48630,2023-05-22 14:45:00,26913.25000000,26957.28000000,26892.63000000,26957.28000000,304.37693000,26900.276478920645,26869.36808262039,26832.664046809317,26839.702945794346,26875.926597778194,26997.31299941022,26745.002338379738,
48631,48631,48631,2023-05-22 15:00:00,26957.27000000,26977.23000000,26854.58000000,26854.59000000,567.15278000,26891.96984638962,26867.96064618035,26833.523888110914,26839.99773894693,26875.71429332269,26998.322846768613,26746.01218573813,
48632,48632,48632,2023-05-22 15:15:00,26854.59000000,26888.45000000,26811.73000000,26852.20000000,359.45888000,26884.73896522787,26866.45963225841,26834.256284655585,26840.239367878676,26875.480320254803,26998.88881845373,26746.57815742325,
48633,48633,48633,2023-05-22 15:30:00,26852.20000000,26903.21000000,26851.17000000,26881.52000000,236.09244000,26884.1536988228,26867.893952995706,26836.109763688703,26841.056806138502,26875.54041657068,26999.04554225728,26746.7348812268,
48634,48634,48634,2023-05-22 15:45:00,26881.52000000,26893.90000000,26868.23000000,26877.18000000,264.18574000,26882.88575358229,26868.778338424687,26837.720361191106,26841.772116908036,26875.556730833658,26998.846385034212,26746.53572400373,
48635,48635,48635,2023-05-22 16:00:00,26877.17000000,26925.10000000,26871.56000000,26905.75000000,370.06238000,26887.0428892946,26872.299449050908,26840.388190164005,26843.039005682134,26875.857161372627,26998.358882634584,26746.048221604102,
48636,48636,48636,2023-05-22 16:15:00,26905.75000000,26905.75000000,26835.65000000,26870.27000000,253.19783000,26883.993273059215,26872.10616818892,26841.560025843846,26843.578233292388,26875.80156772713,26997.659613966975,26745.348952936492,
48637,48637,48637,2023-05-22 16:30:00,26870.26000000,26900.00000000,26853.50000000,26894.60000000,245.40653000,26885.92176886663,26874.24843788521,26843.64002483036,26844.5885653064,26875.988616804472,26996.828971761322,26744.51831073084,
48638,48638,48638,2023-05-22 16:45:00,26894.59000000,26894.60000000,26839.81000000,26873.16000000,197.87055000,26883.601447254514,26874.144777134235,26844.797670915446,26845.15433629043,26875.960471363633,26995.946240906007,26743.635579875525,
48639,48639,48639,2023-05-22 17:00:00,26873.16000000,26896.87000000,26786.14000000,26802.23000000,404.28896000,26868.806638662783,26867.2957507405,26843.12835048739,26844.304349433194,26875.226834832654,26995.085316576147,26742.774655545665,
48640,48640,48640,2023-05-22 17:15:00,26802.24000000,26823.33000000,26781.99000000,26794.61000000,316.30487000,26855.316340724094,26860.373298289025,26841.22567007612,26843.320302909764,26874.42467727213,26994.311292393562,26742.00063136308,
48641,48641,48641,2023-05-22 17:30:00,26794.60000000,26851.46000000,26794.60000000,26833.22000000,327.81625000,26851.2988242288,26857.787269880548,26840.911722229997,26843.12029691155,26874.014680483357,26993.67803896934,26741.36737793886,
48642,48642,48642,2023-05-22 17:45:00,26833.22000000,26870.33000000,26833.22000000,26850.16000000,248.32475000,26851.091765278106,26857.060863225255,26841.274399789607,26843.259696972706,26873.777320478548,26993.226790257067,26740.916129226585,
48643,48643,48643,2023-05-22 18:00:00,26850.16000000,26863.41000000,26836.44000000,26852.54000000,178.35573000,26851.355080682086,26856.63030482285,26841.71618803315,26843.443465349483,26873.56600385687,26992.985671501116,26740.675010470633,
48644,48644,48644,2023-05-22 18:15:00,26852.54000000,26930.00000000,26852.54000000,26917.00000000,358.37254000,26863.29052055807,26862.379799601626,26844.66849438479,26844.900030392066,26873.998182922973,26992.97004634736,26740.659385316878,
48645,48645,48645,2023-05-22 18:30:00,26916.99000000,26917.00000000,26880.01000000,26897.36000000,179.69240000,26869.48497136569,26865.711247258612,26846.73482793833,26845.938841671432,26874.230638814286,26993.183534949367,26740.872873918885,
48646,48646,48646,2023-05-22 18:45:00,26897.36000000,26898.15000000,26869.99000000,26880.19000000,185.52094000,26871.43134020829,26867.090176091126,26848.04679547016,26846.617082430414,26874.289935940513,26993.619557468755,26741.308896438273,
48647,48647,48647,2023-05-22 19:00:00,26880.19000000,26889.96000000,26850.00000000,26850.00000000,163.61649000,26867.534732897693,26865.46254027292,26848.123391726233,26846.684070897136,26874.048245035636,26994.26328147657,26741.95262044609,
48648,48648,48648,2023-05-22 19:15:00,26850.00000000,26859.44000000,26825.12000000,26840.73000000,224.25921000,26862.66114509811,26863.107060246926,26847.833454795793,26846.566168503134,26873.716720209413,26995.09388743796,26742.78322640748,
48649,48649,48649,2023-05-22 19:30:00,26840.74000000,26863.77000000,26819.10000000,26847.68000000,246.84867000,26859.937300534817,26861.637816413884,26847.827436960662,26846.588224572377,26873.457648366537,26996.087102398695,26743.776441368213,
48650,48650,48650,2023-05-22 19:45:00,26847.69000000,26873.64000000,26836.16000000,26862.43000000,248.48649000,26860.390518619395,26861.713262469704,26848.400086491616,26846.901923095695,26873.347920522094,26997.2179776173,26744.907316586818,
48651,48651,48651,2023-05-22 20:00:00,26862.43000000,26869.87000000,26857.13000000,26861.24000000,107.65729000,26860.544969779505,26861.668189853543,26848.903612511553,26847.18584541063,26873.22744370098,26998.463893311564,26746.15323228108,
48652,48652,48652,2023-05-22 20:15:00,26861.24000000,26861.25000000,26834.87000000,26834.87000000,82.97402000,26855.876793455955,26859.11598129606,26848.353274766,26846.941967283685,26872.845777594506,26999.80775914888,26747.497098118398,
48653,48653,48653,2023-05-22 20:30:00,26834.87000000,26862.40000000,26833.21000000,26862.40000000,96.19001000,26857.062831009414,26859.42874498215,26848.90412673596,26847.248066941433,26872.74183950899,27001.241343658297,26748.930682627815,
48654,48654,48654,2023-05-22 20:45:00,26862.39000000,26934.93000000,26862.39000000,26895.13000000,238.95988000,26863.984134462247,26862.828864507657,26850.716906079648,26848.1962240317,26872.964607275073,27002.768615053934,26750.45795402345,
48655,48655,48655,2023-05-22 21:00:00,26895.14000000,26912.24000000,26889.64000000,26900.00000000,103.72668000,26870.53247365093,26866.368972649787,26852.649576429467,26849.22204137761,26873.23361615791,27004.40891928373,26752.09825825325,
48656,48656,48656,2023-05-22 21:15:00,26900.00000000,26959.52000000,26880.44000000,26913.21000000,223.08311000,26878.292023896214,26870.830022873615,26855.02449500086,26850.48912966716,26873.63139112152,27006.19976956972,26753.88910853924,
48657,48657,48657,2023-05-22 21:30:00,26913.22000000,26950.00000000,26913.21000000,26918.43000000,136.27593000,26885.589837733263,26875.36335402851,26857.510985392986,26851.834493436123,26874.077148423792,27008.198986274147,26755.888325243664,
48658,48658,48658,2023-05-22 21:45:00,26918.43000000,26925.81000000,26896.41000000,26900.52000000,113.03599000,26888.30441269085,26877.759225073412,26859.19761341679,26852.79856287303,26874.3402613748,27010.48591549836,26758.17525446788,
48659,48659,48659,2023-05-22 22:00:00,26900.52000000,26913.78000000,26891.63000000,26895.85000000,130.34394000,26889.676337656147,26879.482156018803,26860.634961910248,26853.651066578517,26874.554288624804,27013.161474714714,26760.850813684232,
48660,48660,48660,2023-05-22 22:15:00,26895.84000000,26895.85000000,26872.73000000,26886.57000000,73.31271000,26889.111548991394,26880.157188778918,26861.652022227492,26854.30292664627,26874.673847941973,27016.346824852633,26764.03616382215,
48661,48661,48661,2023-05-22 22:30:00,26886.56000000,26893.10000000,26874.85000000,26893.09000000,97.30847000,26889.834903720228,26881.388885085686,26862.884884100924,26855.070987504758,26874.857093236085,27020.18054711976,26767.869886089276,
48662,48662,48662,2023-05-22 22:45:00,26893.09000000,26893.10000000,26872.02000000,26872.03000000,70.25288000,26886.597648498366,26880.49756269657,26863.243516096965,26855.406809534365,26874.82896295513,27024.814302283467,26772.503641252984,
48663,48663,48663,2023-05-22 23:00:00,26872.02000000,26883.17000000,26848.17000000,26862.75000000,231.27378000,26882.26171240775,26878.80731863023,26863.224162524537,26855.552219246554,26874.70877426901,27030.40706062087,26778.096399590388,
48664,48664,48664,2023-05-22 23:15:00,26862.75000000,26862.76000000,26834.45000000,26854.02000000,152.34394000,26877.12685560634,26876.44662161783,26862.863214974554,26855.521878271375,26874.50291581857,27037.118101847966,26784.807440817483,
